Date,AAPL,AMZN,BRK-B,GOOGL,JPM,META,MSFT,NVDA,TSLA
2021-07-09,141.84642028808594,185.9669952392578,280.489990234375,124.65872192382812,140.08204650878906,348.2729797363281,268.4273986816406,20.00661849975586,218.98333740234375
2021-07-12,141.2501220703125,185.92750549316406,280.1099853515625,126.10574340820312,142.08741760253906,350.9962158203125,267.82867431640625,20.46786880493164,228.56666564941406
2021-07-13,142.36453247070312,183.8679962158203,279.2099914550781,126.46922302246094,139.97409057617188,349.9327392578125,271.3633728027344,20.205936431884766,222.84666442871094
2021-07-14,145.79554748535156,184.08399963378906,278.30999755859375,127.35859680175781,139.4974822998047,345.5000915527344,272.841064453125,19.798324584960938,217.7933349609375
2021-07-15,145.14064025878906,181.55999755859375,279.7200012207031,126.13504028320312,139.80322265625,342.3494873046875,271.4116516113281,18.92498016357422,216.86666870117188
2021-07-16,143.09764099121094,178.68150329589844,277.8999938964844,126.10027313232422,136.61077880859375,339.06976318359375,271.1412048339844,18.121482849121094,214.74000549316406
2021-07-19,139.2462615966797,177.47950744628906,272.6600036621094,123.72465515136719,132.16830444335938,334.88555908203125,267.5292663574219,18.73888397216797,215.4066619873047
2021-07-20,142.86305236816406,178.6595001220703,276.8900146484375,125.34498596191406,134.63233947753906,339.566650390625,269.76019287109375,18.571502685546875,220.1666717529297
2021-07-21,142.12991333007812,179.25999450683594,279.8800048828125,126.67530822753906,137.46510314941406,344.10870361328125,271.76898193359375,19.367765426635742,218.42999267578125
2021-07-22,143.49839782714844,181.90150451660156,277.70001220703125,127.54182434082031,135.7294464111328,349.0382995605469,276.3468017578125,19.551362991333008,216.4199981689453
2021-07-23,145.2188262939453,182.83200073242188,278.489990234375,132.10389709472656,135.46865844726562,367.5243225097656,279.75592041015625,19.515443801879883,214.4600067138672
2021-07-26,145.63917541503906,184.99099731445312,278.79998779296875,133.1168975830078,136.376953125,370.1779479980469,279.1571960449219,19.252016067504883,219.2066650390625
2021-07-27,143.46905517578125,181.3195037841797,280.7799987792969,130.99649047851562,136.1970672607422,365.5564270019531,276.73309326171875,19.16620635986328,214.92666625976562
2021-07-28,141.7193145751953,181.51600646972656,278.1000061035156,135.16177368164062,136.4219207763672,370.9929504394531,276.42401123046875,19.4605655670166,215.66000366210938
2021-07-29,142.36453247070312,179.99600219726562,279.760009765625,134.8474578857422,137.5909881591797,356.1246337890625,276.6944274902344,19.61921501159668,225.78334045410156
2021-07-30,142.57952880859375,166.37950134277344,278.2900085449219,133.80364990234375,136.4938507080078,354.1169738769531,275.15887451171875,19.456571578979492,229.06666564941406
2021-08-02,142.24720764160156,166.57400512695312,278.1400146484375,133.9307861328125,135.94528198242188,349.7936706542969,275.07196044921875,19.707027435302734,236.55667114257812
2021-08-03,144.04579162597656,168.31199645996094,281.79998779296875,134.7009735107422,137.49203491210938,349.0879821777344,277.29327392578125,19.771886825561523,236.5800018310547
2021-08-04,143.6450653076172,167.73599243164062,278.7799987792969,134.19989013671875,136.0082244873047,356.720947265625,276.7041320800781,20.229887008666992,236.97332763671875
2021-08-05,143.75257873535156,168.79949951171875,280.2099914550781,135.3181915283203,137.72589111328125,360.7461242675781,279.6110534667969,20.592092514038086,238.2100067138672
2021-08-06,143.06729125976562,167.2469940185547,285.6300048828125,134.8087158203125,141.63775634765625,361.2828369140625,279.5530700683594,20.321687698364258,233.03334045410156
2021-08-09,143.018310546875,167.093505859375,287.2300109863281,135.97515869140625,141.4849090576172,359.3944396972656,278.4618225097656,20.250837326049805,237.9199981689453
2021-08-10,142.5386505126953,166.03399658203125,288.94000244140625,135.86988830566406,143.2205352783203,358.91741943359375,276.6364440917969,19.892616271972656,236.663330078125
2021-08-11,142.79318237304688,164.60549926757812,291.2799987792969,135.3455047607422,144.92918395996094,357.7545471191406,277.1290588378906,19.6561336517334,235.94000244140625
2021-08-12,145.75942993164062,165.1750030517578,290.239990234375,136.2542266845703,145.49575805664062,360.4281005859375,279.89117431640625,19.8616886138916,240.75
2021-08-13,145.96505737304688,164.69850158691406,287.8900146484375,136.78407287597656,143.86801147460938,360.9548034667969,282.8271484375,20.144071578979492,239.05667114257812
